ConsumerID,Frequency,Recency,Money
127429,3,259,548
139331,2,332,408
141252,1,294,209
158564,3,41,627
170466,1,131,299
110117,2,179,1495
82726,4,341,646
149908,1,252,299
118773,1,317,299
147987,4,185,1196
161810,1,161,34
129201,31,2,8262
118922,11,9,1491
43084,7,35,3984
158415,3,71,3446
168694,2,13,747
148136,13,162,6738
139480,1,230,279
149759,3,230,3973
160038,3,290,3135
137857,1,256,209
167071,1,189,3588
120545,2,262,1056
141103,1,300,119
174425,1,103,209
182915,1,43,897
184504,2,20,777
87272,1,328,1494
104252,2,175,5182
131975,1,371,119
140465,1,220,34
157445,1,307,119
148955,1,259,2988
192994,1,196,1495
165935,1,162,249
198544,1,52,498
173074,5,46,4249
122134,2,85,447
156094,3,209,870
181564,1,75,297
113644,1,331,368
25566,1,308,1494
147604,1,279,249
139114,2,157,558
164584,1,135,1196
172387,4,52,476
169562,1,110,418
77408,3,26,1743
111368,9,84,4025
121447,6,251,2790
189367,1,41,498
167973,2,27,1794
150993,2,202,204
7235,1,341,249
155407,1,276,119
138427,1,230,249
186542,1,158,249
188680,1,76,99
132662,4,27,1215
183602,1,65,598
187229,1,49,857
112055,6,175,10052
115682,1,368,837
171700,1,113,249
137740,1,285,119
149642,1,293,1674
154720,1,182,99
170249,1,160,249
192307,1,102,1045
166622,1,117,297
144879,1,102,68
198072,1,41,897
23428,2,237,2490
66880,1,356,1743
126897,4,104,476
136389,1,352,272
160857,1,188,99
135387,1,166,209
170349,1,158,714
154620,1,181,34
178839,1,122,209
168660,5,27,5083
180777,3,8,4017
169662,2,114,388
189267,1,42,897
178152,1,106,249
67567,6,187,2886
126997,1,141,279
135702,1,347,68
58075,3,283,1863
134700,1,366,598
92250,1,280,109
144192,1,103,109
160170,2,131,102
178052,1,105,1674
56352,6,119,1287
137425,3,65,3218
168311,1,98,1744
102878,6,9,2172
124272,3,317,4320
159483,8,177,4801
146917,1,211,508
59426,2,297,1833
103465,1,200,1196
146230,4,184,1743
212699,3,50,2241
167624,1,60,833
60113,6,24,6795
178739,1,112,209
69605,7,11,3087
124959,1,348,68
124172,2,314,1935
158132,6,227,3984
157345,1,146,1196
191305,1,133,1196
191992,1,79,249
139214,5,12,5022
183917,3,53,894
175012,1,104,109
97013,22,82,3621
158447,1,102,119
61215,3,272,857
18765,2,281,498
96764,2,173,68
166937,3,56,1196
139463,4,9,2061
122234,3,281,677
141467,1,315,1494
149542,1,335,418
113744,3,274,1794
89625,1,114,249
87172,11,54,442
167873,1,235,209
132075,1,349,119
104152,3,327,1196
142403,1,330,109
159383,1,238,1603
174076,1,104,209
106605,1,153,249
107541,1,138,99
143090,4,96,3486
164484,6,56,2166
160070,1,66,209
50936,1,317,99
159821,1,208,209
147919,3,100,717
132762,1,305,299
128935,1,351,299
103216,1,206,198
142841,1,279,209
143777,7,57,3203
70607,11,68,4079
160757,1,96,119
121547,1,374,209
111268,2,317,1245
159134,3,160,1089
148855,2,209,1116
140150,2,277,388
133449,1,304,119
138527,1,230,249
142154,1,253,249
30667,7,2,1724
153618,8,97,2172
195819,1,47,777
162861,3,154,297
153369,1,298,209
40408,1,364,1116
152782,1,146,209
117820,1,319,498
127312,1,316,209
143877,1,290,34
163110,1,263,209
127899,1,125,34
128148,3,132,777
85549,19,34,3445
127999,12,9,2838
152682,3,83,706
118507,3,173,8821
133698,1,322,204
76057,2,348,1116
162174,1,149,299
128835,1,132,3218
108228,1,201,1494
163797,1,161,249
127212,1,175,2392
153469,2,162,598
143190,7,233,2212
195132,1,179,109
154305,1,228,209
206247,3,84,1794
194783,2,101,4273
185291,2,47,713
107292,3,69,3025
173389,1,129,1116
195032,3,30,746
185540,1,78,68
29631,2,318,1593
154405,1,227,99
204524,1,40,747
97800,7,70,7350
20388,3,307,6225
164146,1,243,204
163897,1,263,119
116784,1,198,218
195719,3,103,6555
194096,1,43,885
96864,3,49,2988
186227,2,60,696
174325,3,16,2764
183817,1,57,558
184604,1,82,299
107192,6,11,7450
76306,3,173,3735
153718,5,196,1245
164833,1,139,418
163210,1,292,109
175112,1,44,34
140216,5,4,6225
182500,2,72,68
104667,7,195,2325
62051,2,201,2779
70541,1,255,99
157030,2,282,837
190990,1,134,594
201733,2,71,857
176263,1,124,209
191156,1,95,209
165520,1,139,249
45071,9,83,3735
174176,1,129,3588
114746,7,278,5270
131560,1,313,279
96011,4,246,1845
165686,1,307,1495
52376,2,129,5976
192058,1,71,279
111806,4,94,2241
106943,2,131,1992
124421,1,349,204
77846,2,71,368
149891,1,248,34
158547,1,271,249
132911,1,258,357
103814,2,59,5976
158381,2,173,1045
103316,1,203,299
167037,1,115,279
116618,10,15,8714
180628,1,129,3588
176214,5,43,2917
125274,3,123,3986
189616,1,41,498
167558,1,61,209
212261,1,170,34
129688,12,271,4717
81069,2,306,5681
163648,4,233,1674
155656,1,268,299
186293,1,156,249
91314,1,192,109
110432,3,53,3717
181979,1,74,34
193930,1,50,797
173323,1,129,1308
148019,3,266,955
118756,6,234,2490
134949,1,315,198
139363,1,284,102
207000,1,173,3438
142941,1,292,68
131039,1,314,99
159921,1,147,249
170598,1,130,747
101676,3,142,507
187744,2,13,2259
197823,2,20,897
179254,1,40,873
93186,1,363,616
179088,2,77,498
110332,1,314,2490
125895,2,242,634
101842,1,373,238
145128,1,245,119
153784,1,228,99
127146,1,175,1907
137325,12,18,5229
178988,1,105,357
48583,4,20,5791
179154,1,64,249
170498,1,130,598
65944,1,295,1046
145981,1,222,209
120511,1,332,598
136323,1,347,34
125374,1,374,279
144979,1,102,249
170283,1,159,249
161793,2,85,170
181126,1,76,1674
168560,2,47,1793
124023,1,356,209
134600,1,328,1494
111706,1,361,34
103714,1,372,498
191205,1,134,836
156409,2,144,238
68669,4,287,1089
143256,1,285,170
60013,1,253,238
84481,2,173,2490
177216,1,174,1056
155158,1,182,34
177116,6,76,761
122549,5,82,2439
101942,3,150,396
93286,1,336,4482
113893,1,361,119
134451,1,364,545
147853,1,313,209
156509,1,243,1494
160419,1,188,498
168411,1,113,299
166688,1,118,498
183502,2,8,2541
132977,2,238,306
192158,1,71,74
192407,1,51,857
158032,1,335,243
122649,1,348,109
97179,2,166,836
88274,3,242,2207
147704,1,277,34
183751,1,110,34
932,7,20,14709
78848,6,10,3606
115095,5,57,1794
176363,1,109,299
175865,1,49,797
434,7,59,9975
212161,1,173,1992
201833,1,133,299
184913,2,11,391
133973,1,315,299
159692,2,195,396
191162,3,68,897
172178,1,192,99
203897,1,184,238
195241,1,100,299
89768,2,262,348
19761,1,280,1743
121238,1,332,446
102503,4,135,476
133724,2,294,1395
163522,2,114,398
98945,5,72,1092
175736,2,44,1694
167080,7,17,822
189894,2,17,1046
198550,1,52,34
188222,1,49,897
103322,3,127,2184
95115,2,325,1116
126585,1,327,279
75682,2,232,1743
183359,3,11,466
164375,1,192,279
174050,1,104,1494
87896,1,37,747
36538,6,269,10367
144501,1,289,2508
79240,3,202,5178
131766,2,272,418
170555,1,130,2988
110959,5,245,3288
149164,1,341,418
17554,3,321,747
161899,1,160,119
135845,1,223,198
193034,2,137,1862
179815,3,58,3826
102489,6,39,2415
156552,1,242,299
113850,1,362,418
23319,2,145,436
105194,2,166,1033
165208,3,87,204
169187,3,12,5939
81447,3,101,3237
190329,2,0,2392
2363,1,189,996
126150,2,319,357
165108,1,240,249
158859,2,225,238
146124,2,130,1188
154780,1,136,198
177843,1,129,418
113017,2,132,5190
177943,1,109,357
190429,1,41,857
146024,3,136,1385
193134,3,93,3627
188271,2,45,148
81547,1,316,119
100531,1,156,34
135696,5,75,2577
181773,1,104,198
154680,6,15,2172
167166,2,56,777
61573,4,188,1833
115722,6,296,1494
144252,4,1,210
192201,1,70,209
179466,2,0,2799
22970,3,186,3486
113117,1,373,1395
56512,1,352,249
148331,2,230,418
156987,1,241,299
100382,1,201,209
90003,5,82,5277
144152,2,41,747
167415,1,115,299
123545,1,374,209
125168,1,353,279
133824,1,347,209
169038,1,55,119
158759,1,69,558
192301,1,102,297
103422,1,52,495
207223,2,117,1393
69130,5,35,645
29336,3,75,3815
190243,1,42,827
172931,1,55,777
58719,2,273,498
115825,3,224,5003
137050,2,352,1395
120070,1,352,109
156283,10,238,5544
137382,1,368,209
133137,2,326,218
82197,3,15,645
194156,4,1,3408
189911,1,41,238
143216,8,249,4261
86110,3,208,2241
139303,3,278,297
106648,6,17,6094
180734,1,129,2988
186685,1,49,777
197382,1,45,74
187017,1,49,797
163422,1,149,1116
169705,1,130,34
61659,2,19,5172
203997,2,187,418
163754,1,264,1940
38513,2,333,498
129911,1,350,109
32562,1,317,99
166980,1,116,996
62678,7,10,7430
70080,1,246,357
109373,4,144,416
113618,5,159,2238
130930,1,339,119
126685,1,325,109
162735,1,269,119
183960,1,82,34
166648,1,116,119
130412,6,2,2511
153343,14,20,5658
190930,2,30,2131
196881,1,40,797
157302,7,189,408
146273,1,213,1494
136031,1,299,495
147392,2,167,747
164040,3,150,204
145941,1,260,34
85423,3,349,1742
139990,1,283,209
130080,4,103,136
136363,1,353,249
163253,1,306,109
186167,5,77,1245
197900,1,45,897
207392,1,119,119
193987,1,43,498
160027,2,203,3525
99678,1,364,1495
78453,1,127,3078
203479,1,196,498
156784,1,311,249
119569,1,317,209
142715,1,287,299
163021,1,265,1953
133638,1,302,68
167498,1,113,209
116675,8,51,10956
59452,10,19,4881
42257,5,12,894
190761,1,65,299
182941,1,55,279
173449,1,128,34
126167,5,105,4416
150186,7,12,3490
193638,1,92,209
65403,2,319,498
102904,1,225,102
176990,1,85,279
139589,1,229,1494
153412,3,224,306
88317,1,349,1494
170724,1,262,209
193369,2,150,747
117362,1,197,299
132705,4,95,340
166247,1,68,3168
143648,6,19,4911
194674,2,174,2490
116057,9,11,5229
126754,2,284,2790
132287,1,257,238
126336,1,140,249
144066,1,103,299
174431,2,123,537
60219,8,120,2082
77199,2,95,996
184498,1,57,877
182921,1,43,99
96017,2,316,1078
97760,1,284,249
133558,1,301,68
17769,3,149,297
132622,1,257,299
165039,3,136,6195
175072,1,44,697
183562,1,55,109
10215,6,71,14235
88168,3,282,747
158092,2,218,348
148059,1,280,837
183857,1,57,198
84315,10,55,7879
193449,1,71,34
165480,3,41,4356
94643,8,30,9405
210429,3,148,2182
87232,1,291,2241
148500,2,320,897
111623,1,335,417
328,4,312,2212
123525,2,292,198
160402,1,187,209
162563,3,130,408
147564,3,188,102
145560,1,102,299
46213,2,61,747
77640,3,178,4911
128580,1,354,209
56246,1,357,747
133117,1,349,299
116137,1,132,279
159466,1,208,249
194385,1,121,279
164544,1,135,498
176446,1,107,209
136057,2,63,5976
178507,3,34,2790
180422,1,40,877
189914,1,41,99
187999,1,47,837
169015,1,56,777
154952,1,210,249
170930,1,77,119
126565,2,216,1194
145460,5,221,495
90767,1,82,34
92682,1,314,1678
102174,2,130,1794
101095,2,257,1644
13455,11,11,27497
188935,1,73,1973
136157,3,68,426
179486,1,40,1196
144524,6,165,1736
154016,1,220,209
179443,1,84,209
135032,2,328,357
160502,2,134,2232
126665,1,326,119
169994,1,150,119
82254,1,258,249
110687,1,199,209
70747,13,13,4562
167979,3,135,894
189373,1,41,102
81075,4,279,3288
137093,1,351,2790
134096,1,327,348
80239,5,212,515
158487,1,271,68
134932,1,315,119
148995,1,255,99
127601,1,125,279
190309,2,23,777
180522,2,32,1614
190014,1,40,34
168915,1,56,99
190850,1,46,797
93618,3,179,1188
24862,1,283,209
212244,1,171,209
81175,1,300,1395
133996,1,315,299
112061,3,320,747
147521,2,230,598
158026,15,84,3837
104169,2,331,645
141212,3,224,1494
81616,4,200,3627
107086,1,368,198
103671,2,291,495
98596,3,243,297
132556,1,258,209
19246,17,63,1683
191511,2,51,1773
184398,5,56,1743
182855,1,128,209
175908,1,50,837
19412,2,1,1674
157385,1,145,209
123425,9,40,3687
132081,2,287,3069
44716,2,274,170
131915,2,339,627
158928,1,190,99
140571,1,219,209
127767,1,132,996
202941,2,3,4205
211265,2,40,6378
91646,9,75,8466
142586,6,132,1534
37789,2,349,3116
134594,1,328,249
88729,2,294,1089
194285,2,55,68
119111,1,363,99
108626,1,354,249
130684,1,369,396
122028,1,305,209
180983,2,49,238
174036,1,104,34
176569,1,56,897
168958,1,56,837
185938,5,85,272
116973,1,178,2988
194926,1,140,747
156011,2,184,498
41799,1,301,1494
125629,7,153,971
133953,2,314,1614
142609,1,328,348
167913,1,135,34
85028,5,82,3151
110498,8,143,7470
144458,2,174,3735
127644,1,166,209
134053,1,327,34
119154,1,316,1495
65297,1,330,209
142543,1,328,299
142709,3,140,1544
118988,1,316,119
162440,1,159,34
171096,1,129,209
56741,5,75,955
152971,2,21,498
187810,1,46,897
178441,1,106,4482
205079,1,44,1001
65231,6,302,1248
161627,1,150,3103
108726,4,40,5308
119011,2,335,498
153137,1,333,238
162340,1,161,249
160568,9,2,4731
83156,12,27,4410
194528,2,44,1415
129682,1,352,68
132015,9,227,2241
143084,1,289,299
140671,3,28,102
96558,1,181,99
151912,1,174,996
194451,1,120,99
106711,1,137,209
117116,1,132,996
106688,3,96,627
160468,2,102,1494
55244,10,153,2490
17374,2,62,3486
33186,6,41,9676
206994,5,10,3345
173870,1,186,68
194428,4,67,2990
155009,1,209,279
185895,1,160,68
186436,1,151,99
173294,13,30,3051
191442,10,1,5420
36861,2,36,498
140831,1,321,119
139752,2,230,68
35782,1,265,408
185537,1,78,209
174130,1,129,299
157064,2,310,598
158143,1,355,209
124601,1,374,34
86390,1,359,1494
207672,1,172,1188
107289,1,153,109
154210,6,0,2441
176145,2,82,418
34846,1,321,1794
163702,3,148,891
47289,5,71,13626
168571,1,60,249
159079,1,241,209
146636,2,228,238
151259,4,124,1245
108225,3,157,747
125537,4,238,966
156128,1,325,109
135029,2,284,627
141767,1,224,279
138816,3,266,747
75962,1,292,249
187741,1,47,897
150698,2,193,1881
179085,2,13,4482
192982,4,190,3186
164595,1,135,1494
159354,2,222,198
113655,2,258,498
142042,1,255,249
122311,1,373,249
85268,1,315,249
162580,1,181,1045
161369,2,132,2601
119085,2,198,2093
171236,1,72,327
110429,3,344,1135
44999,2,216,812
144057,1,103,249
101773,6,209,1494
145268,1,261,209
147758,1,275,279
153924,1,222,119
139102,1,218,136
152713,1,147,209
164309,6,57,12273
100044,2,132,597
127266,1,141,109
188027,1,47,797
29702,10,131,9821
6227,1,300,1494
154399,1,228,299
117356,1,197,498
108700,5,254,7176
128431,1,326,119
137087,1,351,279
118610,2,294,946
150984,1,279,119
145743,2,201,204
199623,2,75,1156
137937,3,193,5229
177356,1,174,3288
51119,9,131,1041
124326,1,371,99
111969,1,363,249
107014,1,291,1494
190967,1,236,34
194668,1,179,209
186012,2,149,204
145786,9,33,3008
51969,1,33,99
197894,1,45,837
192653,1,54,897
118567,3,259,955
109911,1,338,249
58046,1,318,1279
159683,1,273,1494
163098,2,208,238
183997,1,82,119
154442,2,193,508
166324,3,64,537
144014,1,103,418
78584,1,44,34
191253,1,94,68
156457,1,144,297
61272,1,272,2988
152670,1,148,249
135358,8,196,1992
49954,8,279,792
149012,4,178,1209
157668,1,274,119
106685,1,138,99
121100,5,36,3336
131010,7,18,4175
112444,5,54,3069
103788,1,177,209
133343,2,322,498
141999,1,259,34
147240,2,144,2296
150655,1,333,198
155896,2,84,1188
198412,1,43,797
152427,4,102,7385
181100,3,33,2931
195879,1,46,837
103270,1,204,68
111926,4,118,996
129238,3,282,1045
120582,2,303,418
133025,2,175,2739
191010,1,134,1116
121143,11,104,3087
92756,4,82,1245
142285,18,21,1809
129799,5,129,6290
105242,2,361,198
179328,1,111,249
127784,1,132,747
110472,1,85,34
153881,1,223,548
161412,4,22,996
36386,1,11,209
170068,1,92,34
131614,1,344,68
140270,1,224,1494
45042,1,230,198
32556,1,206,279
152756,1,106,34
157582,1,243,209
148926,2,222,408
27730,2,159,2988
124083,2,346,238
132739,1,305,34
119128,1,362,99
187784,1,47,1387
154485,2,112,2490
189195,1,42,34
205096,1,43,777
180539,7,67,2590
83814,2,341,1893
101212,1,208,598
146911,1,208,68
171883,1,111,209
171797,1,71,198
197851,3,53,1494
50601,1,175,1494
126098,1,316,34
134754,1,364,34
67913,1,228,249
143410,1,254,34
163141,3,139,2291
138255,1,216,209
94485,25,38,24145
198455,1,51,299
187180,1,48,2093
203410,2,64,1923
98272,5,285,1494
212066,1,119,558
106928,1,138,418
128113,1,133,99
194754,2,118,102
161126,1,144,249
103141,1,374,837
85829,5,233,1923
111883,1,337,1245
120539,1,316,34
103227,1,206,249
207111,1,169,299
21003,5,76,2038
108743,14,86,6392
184240,5,32,774
175584,1,59,897
117399,1,173,2988
134711,1,365,119
146954,1,210,119
166928,1,117,279
155610,7,134,4144
116844,1,197,1084
149599,1,335,34
159509,1,236,109
150017,1,279,34
134156,1,325,498
160296,1,189,153
176589,3,12,4455
180419,2,10,337
186668,1,71,279
174182,1,128,249
203980,1,182,3004
129479,2,174,2241
129562,1,354,498
106416,2,255,382
159277,1,208,119
102171,1,202,209
146874,3,165,612
146791,1,221,299
58702,16,14,22877
46216,14,26,9898
183728,1,124,204
179197,1,40,717
81965,1,315,119
206874,1,173,249
194388,1,121,209
152825,4,17,244
39031,1,15,498
119283,7,195,2673
157070,1,311,598
135513,1,364,209
139758,1,286,357
174468,2,176,2631
191448,1,134,598
101885,2,161,747
96220,1,181,34
153761,9,116,612
170741,1,130,34
179483,1,40,797
145855,9,28,5222
130498,4,146,3735
111563,1,363,34
75513,1,283,747
190844,1,135,299
206791,1,119,109
164790,2,93,1455
102821,7,230,1868
147478,1,252,34
128875,1,352,209
41971,1,316,1245
147810,1,284,299
128543,2,314,2589
102672,9,8,8676
55307,18,71,4968
119984,4,199,2052
193655,1,92,68
207724,3,108,357
172845,2,40,3870
143047,3,197,1245
155533,1,269,299
125735,1,327,733
45566,1,245,99
173681,1,88,299
190412,1,41,777
152539,3,57,747
150618,1,334,102
103508,2,261,7254
133306,1,371,68
120820,3,335,1000
8629,10,30,5019
160010,3,11,3564
198132,1,40,777
165961,5,17,1528
197296,2,19,4941
153475,1,295,209
116343,1,240,249
110392,1,332,498
123027,33,2,9690
153326,15,63,5439
187704,4,11,3511
178212,3,75,594
192619,1,76,654
156569,4,135,996
154162,1,294,396
122191,1,374,99
140339,3,235,740
56930,1,348,396
142111,11,44,595
109356,5,126,3644
177276,1,178,1196
115307,1,244,102
161046,1,87,34
151554,2,220,606
143734,1,360,598
126668,3,315,1245
132619,1,257,243
134242,1,175,279
149685,7,254,1666
166997,1,190,558
65300,13,4,4879
181670,1,74,299
190326,2,34,201
173014,3,133,4436
111995,1,363,34
86027,1,322,996
145623,2,74,786
164358,1,192,249
103339,1,205,209
20597,1,164,1254
142397,2,273,3138
157219,5,132,1251
62360,1,365,2490
148563,1,339,348
145102,1,261,396
133741,3,269,102
142612,1,328,594
139907,1,216,68
136446,1,215,99
127790,1,132,209
187621,4,10,2305
200190,1,51,897
148328,2,134,1494
122360,5,328,1495
18390,1,361,357
139672,1,365,418
131016,1,367,109
88732,1,361,249
153993,1,221,34
145337,3,214,204
178965,2,38,447
113014,19,65,2754
137986,3,129,7264
104358,10,20,9452
157388,2,132,1428
138367,6,27,1740
53418,1,314,249
110309,1,203,996
101653,2,173,418
180651,1,129,34
163339,2,138,136
85792,1,365,109
95702,3,208,1494
